X1_f1,X1_f2,X1_f3,X1_f4,X1_f5,X1_f6,X1_f7,X1_f8,X1_f9,X1_f10,X1_f11,X1_f12,X1_f13,X1_f14,X1_f15,X2_f1,X2_f2,X2_f3,X2_f4,X2_f5,X2_f6,X2_f7,X2_f8,X2_f9,X2_f10,label,perm_1,perm_2,perm_3,perm_4,perm_5,perm_6,perm_7,perm_8,perm_9,perm_10
0.0,0.3584126984126984,0.07589285714285714,0.5,0.5,0.6923076923076923,0.0,0.0029824561403508773,0.0,0.0,0.014925373134328358,1.0,0.0,0.025,0.01187,1.9387968270736584,2.725981825008842,1.9196241947354526,1.7027940900551939,1.6353965764057867,2.4047633043374614,2.2493609265448673,2.451769658038411,1.4527426356905049,0.9985637862349955,-1.0,57.0,591.0,248.0,289.0,517.0,484.0,388.0,501.0,73.0,162.0
1.0,0.343968253968254,0.42857142857142855,0.0,0.0,0.6153846153846154,0.125,0.49122807017543857,0.0,0.0,0.11940298507462686,1.0,0.0,0.0,0.0659,1.94635327329838,3.008527855317728,2.6101922201704086,2.1207997780063295,1.9965238553551303,2.359011902761804,2.42903257786646,2.902686553074233,1.7619267398675587,1.7070677522973836,-1.0,498.0,567.0,124.0,532.0,427.0,76.0,181.0,18.0,580.0,361.0
0.0,0.23682539682539686,0.33339285714285716,0.0,0.0,0.6153846153846154,0.125,0.1987719298245614,0.0,0.0,0.08955223880597014,1.0,0.0,0.1905,0.00168,1.547607483418553,1.880267348878194,1.6547804248334608,1.698956344236706,1.4057662809470362,1.8839965845500104,1.9995724713809486,2.0687194545092122,1.4941245854744483,0.9333613802657446,-1.0,327.0,554.0,47.0,411.0,53.0,196.0,54.0,322.0,474.0,557.0
0.0,0.34,0.08928571428571429,0.0,0.0,0.38461538461538464,0.0,0.15789473684210525,0.0,0.0,0.1044776119402985,1.0,0.0,0.075,0.0127,1.1698421793189158,1.5785648439175712,1.362658486304197,1.359904082822801,1.2869978288783621,1.6151384465535756,1.6869944718283258,1.6243737717341302,0.9582697701046698,0.622987815519285,-1.0,449.0,80.0,97.0,228.0,302.0,328.0,89.0,62.0,360.0,646.0
0.0,0.4087301587301587,0.15178571428571427,0.0,0.0,0.0,0.25,0.22807017543859648,0.0,0.0,0.23880597014925373,1.0,0.0,0.0585,0.0121,1.0217842294238206,1.4826051702582657,1.504702235998267,1.4050833629273722,1.3758412658959076,1.675327397496917,1.6973232266210403,1.537784043513484,1.1797212529620913,0.5403555491556179,-1.0,349.0,2.0,404.0,50.0,547.0,331.0,461.0,636.0,414.0,220.0
0.0,0.406031746031746,0.20982142857142858,0.0,0.0,0.15384615384615385,0.125,0.3508771929824561,0.0,0.0,0.208955223880597,0.0,0.0,0.1995,0.0,1.0680262605475375,0.8458437983723581,0.7429638117997492,0.7462175391750252,0.6450769019322881,0.8818187357819112,0.9847220030450249,1.1378300107008006,1.186444208692554,0.45953989228656555,-1.0,197.0,166.0,422.0,117.0,403.0,459.0,59.0,199.0,342.0,151.0
0.0,0.1679365079365079,0.23660714285714285,0.5,0.5,0.07692307692307693,0.0,0.19298245614035087,0.0,1.0,0.0,0.0,1.0,0.05,0.0,1.7173424852602943,2.4841066618759284,2.1828149331925624,1.5573595604134638,2.5020068599294274,1.6216787258601204,2.2526544829587634,2.7455259441401827,1.986264817102242,2.1904050998898805,-1.0,636.0,326.0,542.0,255.0,257.0,555.0,325.0,602.0,181.0,5.0
0.0,0.7353968253968254,0.5178571428571429,0.0,0.0,1.0,0.875,0.631578947368421,0.0,0.0,0.22388059701492538,0.0,0.0,0.0,0.01,2.477859033127172,2.4482417637256333,1.5673849701264442,2.2640006805601494,1.3499664052680496,2.4975863195060737,2.1482890232188026,2.6204154839203064,3.013925894997202,1.4130186645033527,-1.0,601.0,374.0,566.0,454.0,542.0,493.0,528.0,12.0,276.0,267.0
0.0,0.14809523809523806,0.4107142857142857,0.0,0.0,0.23076923076923078,0.0,0.12280701754385964,0.0,0.0,0.13432835820895522,1.0,0.0,0.028,0.00742,1.0616723516030475,1.3816230037868478,1.4434575049000191,1.2166339798459673,1.2229515330284197,1.412759759034788,1.641289158647017,1.4935488221214448,1.008505686980666,0.6940306862369409,-1.0,643.0,7.0,531.0,110.0,570.0,365.0,226.0,278.0,368.0,191.0
0.0,0.2050793650793651,0.09678571428571428,0.5,0.5,0.15384615384615385,0.0,0.18421052631578946,0.0,0.0,0.014925373134328358,1.0,0.0,0.1055,0.0,1.4214382501736955,2.14005523547509,1.8240239131620166,1.458740581753767,1.5584963056333334,2.1120934924995503,2.0835652441954444,2.111551656616518,1.2169857259273231,0.6522370676487074,-1.0,155.0,419.0,574.0,20.0,199.0,171.0,589.0,373.0,102.0,173.0
0.0,0.5463492063492064,0.125,0.0,0.0,0.9230769230769231,0.0,0.12280701754385964,0.0,1.0,0.0,1.0,1.0,0.115,0.0,2.409752753286155,3.4296139784462563,2.780442309947905,2.697269341402442,3.281798138267486,2.537271443328304,3.2483679387089914,3.662842068522651,2.3420297018275718,2.669632223168367,-1.0,200.0,327.0,199.0,186.0,491.0,433.0,638.0,534.0,555.0,565.0
0.0,0.43523809523809526,0.1442857142857143,0.0,0.0,0.15384615384615385,0.125,0.24561403508771928,0.0,0.0,0.11940298507462686,1.0,0.0,0.16,0.0,1.1646518194666309,1.5562227876430377,1.4787267380648312,1.4218759295185002,1.3981354413395333,1.6774097653012345,1.8250676166920892,1.7119579496449238,1.1797302165252823,0.5467637294636248,-1.0,210.0,250.0,351.0,586.0,541.0,203.0,496.0,178.0,494.0,545.0
0.0,0.6693650793650794,0.4107142857142857,0.0,0.0,1.0,0.875,0.17543859649122806,0.0,0.0,0.07462686567164178,1.0,0.0,0.0,0.08851,2.3127816934523433,2.963996317902573,2.0936281032116906,2.6731577168143534,1.8211467091969011,2.936586846819516,2.6057643464349773,2.8220963035531734,2.6772914763751743,1.4472955980920166,-1.0,253.0,585.0,9.0,184.0,382.0,61.0,602.0,356.0,619.0,490.0
0.0,0.6376190476190476,0.34375,0.0,0.0,0.8461538461538461,0.0,0.3040350877192982,0.0,0.0,0.07462686567164178,1.0,0.0,0.0,0.0,2.075073113854389,2.3796916174645286,1.7572375357593157,1.8719560734683514,1.7024796400453481,2.2429237389235457,2.4225601270633623,2.4597031366945576,1.7136754843339506,1.085561373502995,-1.0,605.0,269.0,67.0,450.0,154.0,510.0,466.0,643.0,208.0,369.0
1.0,0.08206349206349209,0.33035714285714285,0.5,0.5,0.0,0.0,0.03508771929824561,0.0,0.0,0.05970149253731343,0.0,0.0,0.04,0.005,1.1492802062838232,2.100758318674294,1.7383962564890472,0.5640337183647885,0.9433760225817428,0.9770537317759802,1.0135921264898478,1.6768505154955988,0.9743749292130724,1.1258022681415807,-1.0,526.0,478.0,7.0,408.0,651.0,421.0,445.0,209.0,310.0,307.0
1.0,0.5766666666666667,0.44785714285714284,0.0,0.0,0.9230769230769231,0.0,0.08035087719298245,0.0,0.0,0.04477611940298507,0.0,0.0,0.078,0.0,1.9734013307602047,2.537098656031739,1.6628998712171654,1.0939124628016106,1.0904848243188228,1.1970969397750626,1.41347122925244,2.2171883208958683,1.5392356069338509,1.6016697903222878,-1.0,484.0,145.0,367.0,43.0,45.0,366.0,597.0,181.0,648.0,425.0
0.0,0.8201587301587302,0.39285714285714285,0.0,0.0,0.8461538461538461,0.625,0.7017543859649122,0.0,0.0,0.1044776119402985,0.0,0.0,0.011,0.0,2.26635668757496,2.1732131262100935,1.3269059381664263,1.971961438903481,1.3051737051732395,2.246709575693719,2.076929866623943,2.4295419830414495,2.5956649920090142,1.1226646190698377,-1.0,501.0,582.0,23.0,8.0,557.0,277.0,46.0,361.0,364.0,206.0
1.0,0.06079365079365077,0.32142857142857145,0.0,0.0,0.9230769230769231,0.0,0.04824561403508772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4918037390419174,2.3871698590596946,2.148243389619208,1.5671317516482377,1.6391714345875736,1.0363884523350464,1.046147865605541,2.125192683134216,1.0330359401329527,2.4323185945242924,-1.0,641.0,632.0,521.0,239.0,116.0,427.0,176.0,635.0,28.0,417.0
1.0,0.0806349206349206,0.3407142857142857,0.0,0.0,0.9230769230769231,0.0,0.0029824561403508773,0.0,1.0,0.0,1.0,0.0,0.05,0.0,1.771951335536216,3.191456304208716,3.071059445467775,2.3566867498694486,2.4861487795311943,1.9440250139033786,2.0402794517652443,2.9012398411022677,1.2581500633321423,2.635428436036071,-1.0,439.0,313.0,70.0,293.0,423.0,530.0,599.0,244.0,507.0,424.0
1.0,0.38095238095238093,0.19642857142857142,0.0,0.0,0.6153846153846154,0.0,0.0043859649122807015,0.0,1.0,0.0,0.0,0.0,0.114,0.0,1.4240827438045751,2.3258310420086947,2.110071237000388,1.3976838276463273,1.7172609005129436,0.923030732976688,1.0732435632919044,2.060502901875475,0.9833333309993154,2.17971126136043,-1.0,108.0,132.0,246.0,134.0,323.0,569.0,382.0,444.0,378.0,388.0
0.0,0.15079365079365079,0.14285714285714285,0.0,0.0,0.0,0.25,0.008771929824561403,0.0,1.0,0.0,0.0,0.0,0.08,0.0,0.44444666470906635,0.6906217632107763,1.0682029776241297,0.9581981225255489,1.12058273138464,0.4499491704404109,0.5035312253688896,0.8089622225802122,0.6046832288327835,1.1254038399604658,-1.0,355.0,263.0,552.0,6.0,67.0,346.0,239.0,341.0,462.0,495.0
0.0,0.0687301587301587,0.19642857142857142,0.0,0.0,0.38461538461538464,0.0,0.017543859649122806,0.0,1.0,0.0,1.0,0.0,0.04,0.0,1.0030286195386913,1.6742762626512544,2.001571870400812,1.817067623817937,1.980585643904596,1.4626655060255866,1.598888141799561,1.7723816187961399,0.762839655133451,1.5504524498742334,-1.0,243.0,57.0,301.0,256.0,425.0,151.0,127.0,264.0,284.0,185.0
1.0,0.1388888888888889,0.30214285714285716,0.5,0.5,0.7692307692307693,0.0,0.0863157894736842,1.0,1.0,0.0,1.0,0.0,0.082,0.0,2.498812553652233,4.330582262289144,3.7829397513954435,2.8417836288296408,3.36905411461514,3.272879188887071,3.1968964517049927,3.918403856074842,2.569216819134978,3.605091557511844,-1.0,610.0,58.0,44.0,524.0,649.0,286.0,635.0,600.0,51.0,169.0
0.0,0.09396825396825399,0.013392857142857142,0.0,0.0,0.6153846153846154,0.0,0.07017543859649122,0.0,0.0,0.029850746268656716,0.0,0.0,0.04,0.0,0.7597881883260055,0.7154951809678629,0.3012795899962868,0.54005763249004,0.24187364236050427,0.5860161016011836,0.4633917512918571,0.7190694740508258,0.5492652607170256,0.4616204257757188,-1.0,325.0,533.0,14.0,87.0,394.0,28.0,274.0,49.0,250.0,64.0
0.0,0.13222222222222219,0.39285714285714285,0.0,0.0,0.15384615384615385,0.0,0.023333333333333334,0.0,1.0,0.0,1.0,0.0,0.05,0.0,0.9891676200191271,1.581567877690643,2.079916603801505,1.7038087087465643,2.0367418163575195,1.3531469433364338,1.6913946592737918,1.754447624708736,0.8643311873282908,1.5107374810841725,-1.0,507.0,465.0,461.0,300.0,68.0,201.0,460.0,27.0,1.0,641.0
0.0,0.1812698412698413,0.125,0.0,0.0,0.15384615384615385,0.0,0.021929824561403508,0.0,0.0,0.1044776119402985,1.0,0.0,0.0,0.07059,0.7585935458014054,1.1958336510351262,1.1821928353350892,1.0725161987796565,1.0668284136508717,1.2764773116742816,1.3366760219458955,1.1642874632429456,0.6108912233920767,0.49034477138966526,-1.0,117.0,203.0,148.0,465.0,287.0,4.0,361.0,180.0,192.0,501.0
1.0,0.5344444444444445,0.10714285714285714,0.0,0.0,0.7692307692307693,0.0,0.4868421052631579,0.0,0.0,0.029850746268656716,0.0,0.0,0.2595,0.01704,1.8272872823957393,2.3521488356333045,1.6243641064699117,1.3331975829915303,1.1888364465059291,1.4494776841888541,1.517881556889313,2.3543557217976208,1.4844592007654498,1.3614919573943445,-1.0,392.0,140.0,11.0,518.0,325.0,32.0,253.0,274.0,14.0,447.0
0.0,0.3134920634920635,0.0625,0.0,0.0,0.7692307692307693,0.125,0.15789473684210525,0.0,0.0,0.05970149253731343,0.0,0.0,0.1265,0.00857,1.25289962967316,1.1776065074194664,0.5887377735542974,0.9223387487895176,0.5083368806645455,1.0154587545654545,0.8883056449646846,1.2400780128747046,1.0985537972103836,0.6748489937174906,-1.0,589.0,323.0,477.0,481.0,393.0,45.0,251.0,122.0,87.0,86.0
0.0,0.22095238095238098,0.49107142857142855,0.0,0.0,0.6923076923076923,0.0,0.20175438596491227,0.0,1.0,0.0,0.0,0.0,0.2435,0.005,1.6022761726707373,1.5041606574550614,1.6049046156154643,1.5311826940372981,1.5180303172234673,1.0660713347194974,1.3646022753391742,1.9253957068482568,1.4259245693232399,1.7848846862679335,-1.0,258.0,289.0,319.0,321.0,23.0,612.0,515.0,184.0,77.0,154.0
1.0,0.709047619047619,0.75,0.0,0.0,0.23076923076923078,0.25,0.3508771929824561,0.0,0.0,0.19402985074626866,1.0,0.0,0.0,0.067,2.117983033755393,3.1263708647682256,2.8480688110773786,1.9789750681882985,2.187843517922085,2.2767461572635916,2.6594115291022056,2.963189316453759,2.1456907794236137,1.709922004530562,-1.0,612.0,557.0,280.0,263.0,642.0,526.0,72.0,32.0,309.0,50.0
1.0,0.10984126984126986,0.06553571428571428,0.0,0.0,0.6153846153846154,0.0,0.0731578947368421,0.0,0.0,0.07462686567164178,1.0,0.0,0.11,0.02503,1.2698533928826268,2.5050621460096374,2.117018482497873,1.5533677480375907,1.4891808882762814,1.6619667848533908,1.61758514067188,2.156643944868052,0.8962091256155005,1.3702563641614416,-1.0,639.0,345.0,313.0,139.0,224.0,609.0,624.0,46.0,557.0,351.0
0.0,0.19714285714285718,0.008928571428571428,0.0,0.0,0.23076923076923078,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5650052659200954,0.8883419119829061,1.0285891012770767,1.0798144243357282,1.1358255665429204,0.6112001437098963,0.5078696625691266,0.8843823405509214,0.5837357821082753,1.202402950950864,-1.0,650.0,491.0,136.0,136.0,605.0,213.0,419.0,20.0,232.0,188.0
0.0,0.1203174603174603,0.26785714285714285,0.0,0.0,0.9230769230769231,0.0,0.04964912280701755,0.0,0.0,0.014925373134328358,1.0,0.0,0.04,0.098,1.544790118336825,1.912239157144198,1.4598152791829317,1.6603124843118287,1.2339709203887637,1.8403793184655934,1.8128543162467359,1.9244632848537604,1.1900874196219948,1.0580197703836063,-1.0,110.0,455.0,454.0,466.0,52.0,37.0,404.0,390.0,461.0,99.0
0.0,0.46158730158730155,0.16517857142857142,0.0,0.0,0.6153846153846154,0.0,0.1607017543859649,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0274091230815197,3.0666876081465544,2.6420747644042404,2.4616096853699334,3.1847401096776706,2.300010034017853,3.043482742269734,3.297570702755465,2.077333152123935,2.472119953814567,-1.0,535.0,86.0,305.0,95.0,626.0,476.0,469.0,293.0,204.0,97.0
0.0,0.38761904761904764,0.36160714285714285,0.0,0.0,0.7692307692307693,0.0,0.08771929824561403,0.0,0.0,0.08955223880597014,1.0,0.0,0.26,0.00196,1.8279348222209724,2.093556296543628,1.7188482927045647,1.6714845233272897,1.4642271409849341,1.8849558194591367,2.1270385031299384,2.2504187966078835,1.5696050881739447,1.0332039748648745,-1.0,619.0,253.0,529.0,487.0,64.0,36.0,447.0,557.0,186.0,43.0
0.0,0.10714285714285714,0.35714285714285715,0.5,0.5,0.0,0.0,0.08771929824561403,0.0,1.0,0.0,1.0,1.0,0.02,0.0,1.8562179691974838,3.155072312724578,3.0581021100621446,2.214049101996706,3.2697443470941443,2.377446584219889,3.1279036222473473,3.340487745778899,2.1111817834855935,2.379846454902757,-1.0,398.0,292.0,306.0,66.0,244.0,65.0,259.0,240.0,423.0,328.0
0.0,0.5476190476190477,0.8958928571428572,0.0,0.0,0.6923076923076923,0.0,0.06140350877192982,0.0,0.0,0.04477611940298507,1.0,0.0,0.06,0.00014,2.1462082980235264,2.293371369416625,1.9399153677973693,1.6317763839714017,1.6510319319087419,1.9007643690606233,2.4867454975788146,2.433949970444718,1.9607980593872807,1.2472400429881332,-1.0,388.0,386.0,372.0,175.0,644.0,163.0,131.0,483.0,562.0,268.0
0.0,0.2314285714285714,0.17857142857142858,0.0,0.0,0.6923076923076923,0.0,0.38596491228070173,0.0,1.0,0.0,0.0,0.0,0.035,0.0,1.3636134469153505,1.409901451649972,1.3818710420686438,1.5724310877353702,1.5004517641432975,1.1936624356551138,1.213301387263449,1.725997199512228,1.1006847777856597,1.6090166356142133,-1.0,459.0,300.0,152.0,577.0,350.0,573.0,187.0,637.0,387.0,67.0
0.0,0.07539682539682539,0.07142857142857142,0.0,0.0,0.23076923076923078,0.0,0.05263157894736842,0.0,0.0,0.029850746268656716,1.0,0.0,0.06,0.003,0.663210696357722,1.1332620430693194,1.1125326513149953,1.0695555997235255,1.010288808760307,1.2232681874758502,1.2827354741810777,1.1570603168949525,0.5461739355778562,0.4250131075068418,-1.0,158.0,248.0,98.0,36.0,470.0,608.0,521.0,125.0,527.0,577.0
0.0,0.3082539682539683,0.10857142857142857,0.5,0.5,0.0,0.125,0.07157894736842105,0.0,0.0,0.014925373134328358,0.0,0.0,0.09,0.18027,1.16471477201528,1.3520846838998153,0.9310884122658705,0.7079052829325839,0.6951821309388092,1.2359612697017963,1.0840611674269658,1.2851522754050273,1.0823308304419683,0.4940621719760641,-1.0,390.0,528.0,362.0,304.0,90.0,69.0,331.0,427.0,108.0,331.0
0.0,0.49603174603174605,0.30357142857142855,0.0,0.0,0.15384615384615385,0.125,0.49122807017543857,0.0,0.0,0.014925373134328358,0.0,0.0,0.044,0.02,1.0984259413793935,0.879583255327579,0.6622885197400279,0.8107918927022263,0.7334271774649364,0.9899671117262537,1.1798861745577185,1.2087919006579657,1.2151295778340414,0.41539860730579964,-1.0,300.0,549.0,504.0,548.0,129.0,371.0,258.0,615.0,594.0,247.0
1.0,0.09396825396825399,0.0075,0.0,0.0,0.6153846153846154,0.125,0.010175438596491228,0.0,0.0,0.16417910447761194,1.0,0.0,0.04,0.00099,1.1930336319750596,2.539749942813615,2.122083093381746,1.5746756138561133,1.4545152764151295,1.6870103055070376,1.4850528077066099,2.048353662640111,0.9030187804607192,1.3888356412966818,-1.0,7.0,572.0,435.0,148.0,591.0,506.0,184.0,350.0,566.0,346.0
0.0,0.12825396825396823,0.39285714285714285,0.0,0.0,0.7692307692307693,0.0,0.010175438596491228,0.0,0.0,0.08955223880597014,1.0,0.0,0.0605,0.0,1.4803839771616973,1.832198199235732,1.530807166854141,1.4903887860259122,1.2446133386854739,1.6629364070882975,1.7803257098195209,1.8487079766675665,1.2327887549436292,1.0067407396875834,-1.0,583.0,529.0,75.0,584.0,433.0,639.0,303.0,460.0,89.0,254.0
0.0,0.42063492063492064,0.7678571428571429,0.0,0.0,0.8461538461538461,0.625,0.7017543859649122,0.0,0.0,0.16417910447761194,1.0,0.0,0.0,0.012,2.469275230076197,2.7806803975388945,2.380272535452222,2.7683127261556697,2.04956268297486,3.0607573447413845,3.017900733982371,3.1434048297910215,2.9146214232510816,1.5411994424652256,-1.0,529.0,351.0,340.0,153.0,264.0,466.0,136.0,529.0,249.0,612.0
0.0,0.4392063492063492,0.17857142857142858,0.0,0.0,0.6153846153846154,0.125,0.17543859649122806,0.0,0.0,0.08955223880597014,0.0,0.0,0.235,0.0,1.3788692191160772,1.2139433669892354,0.7340035488553968,0.9079493142214853,0.622059848790256,1.0117034173738833,1.0632292808406234,1.3812744205760425,1.3043037848469001,0.6684951082536796,-1.0,171.0,417.0,13.0,265.0,201.0,62.0,83.0,397.0,517.0,124.0
1.0,0.06476190476190473,0.39285714285714285,0.0,0.0,0.7692307692307693,0.125,0.03508771929824561,0.0,0.0,0.16417910447761194,1.0,0.0,0.0,0.03,1.6059723707750844,2.808276398364302,2.3994421619353816,1.7655631178549314,1.5985173166604223,1.872223465097447,1.8306196309665188,2.4051499570806136,1.3488233443346063,1.7269490288332292,-1.0,169.0,257.0,155.0,512.0,136.0,311.0,593.0,504.0,643.0,3.0
0.0,0.14952380952380956,0.39732142857142855,0.0,0.0,0.7692307692307693,0.125,0.016140350877192983,0.0,0.0,0.014925373134328358,1.0,0.0,0.05,0.0,1.4584265749778484,1.874905072821662,1.5185072092532788,1.5792333011758524,1.2578287261963188,1.7333416383283482,1.8162960205968912,1.8775918849146456,1.3276136101780114,0.9899814159835713,-1.0,483.0,274.0,89.0,491.0,465.0,327.0,88.0,305.0,152.0,295.0
0.0,0.07015873015873018,0.36607142857142855,0.0,0.0,0.0,0.125,0.03807017543859649,1.0,1.0,0.0,1.0,0.0,0.16,0.00013,1.005849551021312,1.7471617201441425,2.1938101053154653,1.9406233815555296,2.442190239389567,1.8978976587823106,2.176185091775854,1.9703188251082477,1.743928179424396,2.253497966299339,1.0,500.0,580.0,383.0,191.0,436.0,411.0,51.0,229.0,596.0,339.0
0.0,0.0992063492063492,0.3944642857142857,0.0,0.0,0.0,0.0,0.07017543859649122,1.0,1.0,0.0,0.0,0.0,0.068,0.0,0.7724691815079529,0.9344609358236375,1.2518363377580943,1.0419633938852284,1.6073481188859196,0.9151377680299289,1.206102476618415,1.1767636905655516,1.436493377084345,2.050870322877577,1.0,51.0,212.0,398.0,112.0,458.0,597.0,17.0,40.0,12.0,409.0
0.0,0.0992063492063492,0.0,0.0,0.0,0.07692307692307693,0.0,0.017543859649122806,1.0,1.0,0.0,1.0,0.0,0.072,0.0,0.7781415749870787,1.6345635338186646,1.9063299436656918,1.799673520796094,2.3173044752004777,1.8118010416102168,1.8913211222365192,1.6979163513015847,1.254240584745701,2.0662363130759256,1.0,92.0,47.0,106.0,330.0,222.0,538.0,487.0,239.0,304.0,187.0
1.0,0.1111111111111111,0.3407142857142857,0.0,0.0,0.23076923076923078,0.0,0.0014035087719298247,1.0,1.0,0.0,1.0,0.0,0.1,0.01,1.3340955087447655,2.8573603421023117,2.9884621139324623,2.1067813651339438,2.8069661619190325,2.0407365572473624,2.301415078172254,2.6319416353719265,1.7166990534214843,3.0084841604760117,1.0,442.0,123.0,93.0,478.0,186.0,529.0,622.0,280.0,220.0,634.0
1.0,0.17063492063492064,0.0625,0.5,0.5,0.0,0.0,0.005789473684210527,1.0,1.0,0.0,1.0,0.0,0.066,0.0,1.5614768317367302,3.506317866399272,3.3603299055586255,2.1927154333981247,3.1041069101276157,2.616406795871742,2.596396200947103,3.0300894370087135,1.8133519044305426,2.938963058840269,1.0,216.0,361.0,43.0,516.0,406.0,629.0,250.0,370.0,62.0,107.0
0.0,0.30158730158730157,0.08339285714285714,0.0,0.0,0.07692307692307693,0.125,0.20175438596491227,1.0,1.0,0.0,0.0,0.0,0.146,0.0,0.905674022264162,1.1698479030396745,1.2709885378972834,1.331804452705637,1.751097852294106,1.261797414336357,1.3498995114699799,1.4104280442553685,1.5805105507707813,1.9872428224550838,1.0,582.0,586.0,604.0,619.0,498.0,378.0,32.0,357.0,60.0,102.0
1.0,0.6098412698412699,0.0,0.5,0.5,1.0,0.875,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.8622368471024173,5.2144579488445295,4.011218916026571,3.6800144842043103,3.6567499374869095,4.1624817027786944,3.465747803381431,4.370671725240083,3.4610143508815447,3.7844607068286122,1.0,77.0,252.0,391.0,502.0,107.0,49.0,109.0,60.0,631.0,81.0
